Orientation,WWR,Angle,Shading Type,sDA,BlindClosed,Heating Penalty,Cooling Benefit,Total Energy
W,35,40,Eggcrate,0.42084,0.114795,-0.4150637638272388,-0.13150800081417335,-0.5640838804610524
W,35,45,Eggcrate,0.4125,0.072329,-0.41027266962587194,-0.15452893445125604,-0.5828978025007812
W,35,5,Horizontal,0.50418,0.301644,-0.48946663848375965,0.13158139380132544,-0.36935185942630205
W,35,10,Horizontal,0.525,0.27589,-0.48411188614105544,0.10085419651314736,-0.3955372354876086
W,35,15,Horizontal,0.56666,0.230685,-0.4787571337983513,0.07012699922496932,-0.4217226115489152
W,35,20,Horizontal,0.55416,0.230685,-0.47417741139998587,0.04450061454394538,-0.44344360721531995
W,35,25,Horizontal,0.53334,0.230685,-0.4695976890016205,0.018874229862921456,-0.4651646028817247
W,35,30,Horizontal,0.59164,0.176986,-0.4650179666032551,-0.006752154818102468,-0.4868855985481294
W,35,35,Horizontal,0.57498,0.168219,-0.4609314450785599,-0.028990229925550125,-0.5056187264623991
W,35,40,Horizontal,0.5708,0.158904,-0.4568449235538646,-0.05122830503299779,-0.5243518543766688
W,35,45,Horizontal,0.60414,0.12411,-0.45275840202916934,-0.07346638014044544,-0.5430849822909385
W,35,0,No Shade,0.47082,0.31863,-0.4948213908264638,0.1623085910895035,-0.34316648336499544
W,35,5,Vertical,0.45834,0.31863,-0.48488691608539425,0.13936105043957445,-0.3565964868694405
W,35,10,Vertical,0.45414,0.310959,-0.4749524413443247,0.11641350978964543,-0.3700264903738856
W,35,15,Vertical,0.46248,0.304658,-0.4650179666032551,0.09346596913971639,-0.38345649387833064
W,35,20,Vertical,0.43752,0.304658,-0.4579722398365391,0.07756415525650309,-0.3925963293208958
W,35,25,Vertical,0.44166,0.296164,-0.4509265130698231,0.061662341373289783,-0.40173616476346086
W,35,30,Vertical,0.42498,0.289589,-0.4438807863031071,0.04576052749007648,-0.410876000206026
W,35,35,Vertical,0.42918,0.286301,-0.44000563658141334,0.03412773902628003,-0.41888219307574215
W,35,40,Vertical,0.40416,0.283836,-0.4361304868597195,0.02249495056248358,-0.42688838594545836
W,35,45,Vertical,0.40002,0.27589,-0.4322553371380257,0.010862162098687126,-0.4348945788151745
W,40,5,Eggcrate,0.56664,0.30274,-0.4135137039385612,0.14992964058964883,-0.2720292757513604
W,40,10,Eggcrate,0.53334,0.287671,-0.39688578876911146,0.09201034156117628,-0.3146436322614985
W,40,15,Eggcrate,0.58332,0.230685,-0.38025787359966173,0.03409104253270373,-0.35725798877163667
W,40,20,Eggcrate,0.55416,0.212877,-0.36933699711125195,-0.0036329528640880668,-0.384919877475709
W,40,25,Eggcrate,0.54582,0.201918,-0.3584161206228422,-0.041356948260879864,-0.4125817661797813
W,40,30,Eggcrate,0.55002,0.15589,-0.34749524413443245,-0.07908094365767167,-0.44024365488385364
W,40,35,Eggcrate,0.52914,0.124932,-0.3418586627210597,-0.10429143474482722,-0.46044471106505863
W,40,40,Eggcrate,0.49998,0.115342,-0.33622208130768694,-0.12950192583198278,-0.4806457672462637
W,40,45,Eggcrate,0.47916,0.088219,-0.3305854998943142,-0.15471241691913834,-0.5008468234274687
W,40,5,Horizontal,0.55002,0.30274,-0.42401183682096805,0.17314628885914002,-0.25890326014395526
W,40,10,Horizontal,0.58334,0.290959,-0.41788205453392513,0.13844363810015864,-0.28839160104668826
W,40,15,Horizontal,0.64168,0.236712,-0.41175227224688227,0.10374098734117726,-0.31787994194942126
W,40,20,Horizontal,0.62502,0.230685,-0.40653843443951243,0.0749464720480359,-0.34221614246428184
W,40,25,Horizontal,0.62918,0.230685,-0.40132459663214254,0.046151956754894516,-0.3665523429791424
W,40,30,Horizontal,0.65,0.189589,-0.3961107588247727,0.017357441461753147,-0.390888543494003
W,40,35,Horizontal,0.64168,0.168219,-0.39146057915874016,-0.007461620360584894,-0.41170363502869745
W,40,40,Horizontal,0.65416,0.16,-0.3868103994927076,-0.03228068218292293,-0.4325187265633919
W,40,45,Horizontal,0.66668,0.131233,-0.3821602198266751,-0.05709974400526098,-0.45333381809808637
W,40,0,No Shade,0.53748,0.31863,-0.4301416191080109,0.2078489396181214,-0.22941491924122223
W,40,5,Vertical,0.53334,0.31863,-0.41830479813992805,0.17931129978001675,-0.24665083101807675
W,40,10,Vertical,0.525,0.310959,-0.40646797717184524,0.15077365994191208,-0.2638867427949313
W,40,15,Vertical,0.525,0.303014,-0.3946311562037624,0.12223602010380742,-0.2811226545717858
W,40,20,Vertical,0.53748,0.295616,-0.3863876558867047,0.10272571768555717,-0.2927504441152084
W,40,25,Vertical,0.525,0.289589,-0.378144155569647,0.08321541526730693,-0.3043782336586309
W,40,30,Vertical,0.49584,0.286027,-0.3699006552525893,0.06370511284905668,-0.3160060232020535
W,40,35,Vertical,0.49584,0.282192,-0.36539139012189104,0.05045767866788767,-0.32502416249314553
W,40,40,Vertical,0.47502,0.27863,-0.3608821249911928,0.03721024448671865,-0.3340423017842375
W,40,45,Vertical,0.47082,0.268493,-0.35637285986049455,0.023962810305549635,-0.3430604410753295
W,45,5,Eggcrate,0.6042,0.303562,-0.34495878249841466,0.1901367653851268,-0.1597825022142645
W,45,10,Eggcrate,0.60414,0.288767,-0.3259353202282815,0.12655397418132522,-0.20576950849903752
W,45,15,Eggcrate,0.63332,0.233425,-0.3069118579581483,0.06297118297752366,-0.25175651478381056
W,45,20,Eggcrate,0.63332,0.213973,-0.29422954977805954,0.021173876793724282,-0.28180435500534795
W,45,25,Eggcrate,0.59166,0.20411,-0.2815472415979708,-0.020623429390075096,-0.3118521952268853
W,45,30,Eggcrate,0.5875,0.172329,-0.26886493341788203,-0.06242073557387447,-0.3419000354484227
W,45,35,Eggcrate,0.59168,0.127397,-0.26224195025716895,-0.09090944675387713,-0.36446633965244396
W,45,40,Eggcrate,0.55416,0.113425,-0.2556189670964559,-0.1193981579338798,-0.38703264385646524
W,45,45,Eggcrate,0.52914,0.084932,-0.2489959839357428,-0.14788686911388246,-0.4095989480604865
W,45,5,Horizontal,0.63338,0.307397,-0.35700697526949904,0.21504145235914393,-0.14651408696073742
W,45,10,Horizontal,0.62086,0.292055,-0.35003170577045023,0.1763633481293595,-0.1792326779919834
W,45,15,Horizontal,0.69168,0.240822,-0.3430564362714014,0.13768524389957504,-0.21195126902322936
W,45,20,Horizontal,0.69168,0.230685,-0.33713802578735996,0.10582045531052073,-0.23872896701680843
W,45,25,Horizontal,0.675,0.230685,-0.33121961530331845,0.07395566672146642,-0.2655066650103875
W,45,30,Horizontal,0.69584,0.199726,-0.325301204819277,0.042090878132412114,-0.29228436300396654
W,45,35,Horizontal,0.70832,0.169589,-0.3200873670119072,0.01477645474686224,-0.31509304958436524
W,45,40,Horizontal,0.69584,0.161096,-0.3148735292045374,-0.012537968638687634,-0.3379017361647639
W,45,45,Horizontal,0.71668,0.137534,-0.3096596913971676,-0.0398523920242375,-0.3607104227451626
W,45,0,No Shade,0.62918,0.31863,-0.36398224476854785,0.25371955658892836,-0.11379549592949142
W,45,5,Vertical,0.60418,0.314795,-0.35066582117945466,0.22317584176863364,-0.1315747482000588
W,45,10,Vertical,0.59166,0.308767,-0.3373493975903614,0.19263212694833892,-0.14935400047062614
W,45,15,Vertical,0.59582,0.308767,-0.32403297400126824,0.16208841212804417,-0.1671332527411935
W,45,20,Vertical,0.57918,0.300274,-0.3144507855985345,0.14054757039855298,-0.17947506036836106
W,45,25,Vertical,0.57498,0.296712,-0.30486859719580073,0.11900672866906178,-0.19181686799552863
W,45,30,Vertical,0.54582,0.295616,-0.295286408793067,0.0974658869395706,-0.20415867562269618
W,45,35,Vertical,0.53334,0.287945,-0.28957937011202706,0.08209005613095613,-0.2141372550801837
W,45,40,Vertical,0.54998,0.273973,-0.2838723314309871,0.06671422532234167,-0.2241158345376712
W,45,45,Vertical,0.53334,0.266849,-0.27816529274994717,0.051338394513727195,-0.2340944139951587
W,50,5,Eggcrate,0.65416,0.309041,-0.27541745931092787,0.23189737507535013,-0.04491446426930291
W,50,10,Eggcrate,0.66248,0.288219,-0.25406890720777847,0.1637275221744676,-0.09323591581656124
W,50,15,Eggcrate,0.68752,0.237808,-0.23272035510462902,0.09555766927358503,-0.14155736736381955
W,50,20,Eggcrate,0.67916,0.215616,-0.21841752976819562,0.049858302606135704,-0.17395985137920666
W,50,25,Eggcrate,0.65,0.205479,-0.2041147044317622,0.004158935938686381,-0.20636233539459375
W,50,30,Eggcrate,0.62916,0.173151,-0.1898118790953288,-0.04154043072876293,-0.23876481940998084
W,50,35,Eggcrate,0.63332,0.125479,-0.18185020784893963,-0.07340521931781722,-0.26343379072907636
W,50,40,Eggcrate,0.59166,0.115342,-0.17388853660255046,-0.10527000790687152,-0.28810276204817187
W,50,45,Eggcrate,0.57082,0.090411,-0.1659268653561613,-0.1371347964959258,-0.3127717333672674
W,50,5,Horizontal,0.66668,0.309041,-0.28880434016768824,0.2575237597563743,-0.03228280771705089
W,50,10,Horizontal,0.68332,0.293425,-0.2808426689212991,0.214980291536516,-0.0679726027120572
W,50,15,Horizontal,0.75416,0.247397,-0.27288099767491003,0.1724368233166576,-0.10366239770706351
W,50,20,Horizontal,0.74168,0.230685,-0.26625801451419706,0.13747729710263978,-0.1329068413435667
W,50,25,Horizontal,0.75,0.230685,-0.25963503135348404,0.10251777088862196,-0.16215128498006987
W,50,30,Horizontal,0.74584,0.209315,-0.25301204819277107,0.06755824467460413,-0.19139572861657306
W,50,35,Horizontal,0.75832,0.172603,-0.24730500951173115,0.03784631704204666,-0.21616973229876532
W,50,40,Horizontal,0.75832,0.161096,-0.24159797083069123,0.008134389409489198,-0.2409437359809576
W,50,45,Horizontal,0.74584,0.139452,-0.23589093214965132,-0.02157753822306827,-0.2657177396631499
W,50,0,No Shade,0.66248,0.323836,-0.2967660114140773,0.3000672279762327,0.003406987277955423
W,50,5,Vertical,0.65,0.323836,-0.28189952793630657,0.2689608335877623,-0.013353249085258988
W,50,10,Vertical,0.65416,0.315616,-0.2670330444585359,0.2378544391992919,-0.0301134854484734
W,50,15,Vertical,0.62916,0.311507,-0.2521665609807651,0.20674804481082149,-0.04687372181168781
W,50,20,Vertical,0.62084,0.306027,-0.24131614176002253,0.1842163977547611,-0.05892921525675933
W,50,25,Vertical,0.61668,0.299452,-0.2304657225392799,0.16168475069870067,-0.07098470870183085
W,50,30,Vertical,0.6125,0.293425,-0.21961530331853732,0.13915310364264027,-0.08304020214690236
W,50,35,Vertical,0.59166,0.286301,-0.21285140562248997,0.1212085182836606,-0.09457911815231952
W,50,40,Vertical,0.59998,0.27726,-0.20608750792644262,0.10326393292468092,-0.10611803415773668
W,50,45,Vertical,0.59166,0.267671,-0.19932361023039527,0.08531934756570125,-0.11765695016315385
W,55,5,Eggcrate,0.68752,0.305205,-0.20467836257309927,0.270208514369368,0.0676297326421394
W,55,10,Eggcrate,0.68752,0.289863,-0.1804410624955962,0.19392873638804708,0.01391981789004118
W,55,15,Eggcrate,0.73752,0.230685,-0.15620376241809314,0.11764895840672618,-0.03979009686205701
W,55,20,Eggcrate,0.71248,0.211233,-0.13999859085464644,0.06764386982628344,-0.07467296052903999
W,55,25,Eggcrate,0.675,0.200822,-0.12379341929119972,0.0176387812458407,-0.10955582419602297
W,55,30,Eggcrate,0.69168,0.142466,-0.10758824772775301,-0.03236630733460202,-0.14443868786300593
W,55,35,Eggcrate,0.65416,0.126027,-0.09864017473402371,-0.06648181419635688,-0.17041248430826622
W,55,40,Eggcrate,0.64584,0.115342,-0.08969210174029442,-0.10059732105811173,-0.19638628075352654
W,55,45,Eggcrate,0.5958,0.082466,-0.08074402874656512,-0.13471282791986658,-0.22236007719878684
W,55,5,Horizontal,0.69584,0.309041,-0.22010850419220732,0.3001039244698087,0.08255846717385155
W,55,10,Horizontal,0.71668,0.293425,-0.21130134573381235,0.25371955658892864,0.04377728695346551
W,55,15,Horizontal,0.775,0.240822,-0.20249418727541735,0.2073351887080485,0.004996106733079475
W,55,20,Horizontal,0.79168,0.230685,-0.1952370887056999,0.1694154786788477,-0.026648932356128568
W,55,25,Horizontal,0.79168,0.230685,-0.18797999013598246,0.1314957686496469,-0.058293971445336615
W,55,30,Horizontal,0.80416,0.178082,-0.180722891566265,0.09357605862044609,-0.08993901053454464
W,55,35,Horizontal,0.8,0.168219,-0.17459310927922211,0.06162564487971349,-0.11658693296410447
W,55,40,Horizontal,0.775,0.158904,-0.1684633269921792,0.029675231138980893,-0.14323485539366432
W,55,45,Horizontal,0.77916,0.12411,-0.1623335447051363,-0.002275182601751689,-0.16988277782322414
W,55,0,No Shade,0.7,0.323836,-0.22891566265060231,0.34648829235068884,0.1213396473942376
W,55,5,Vertical,0.675,0.32,-0.21193546114281683,0.31018322803886056,0.10139561752464933
W,55,10,Vertical,0.66668,0.315616,-0.19495525963503135,0.27387816372703233,0.08145158765506105
W,55,15,Vertical,0.66248,0.307123,-0.17797505812724584,0.23757309941520405,0.06150755778547279
W,55,20,Vertical,0.67084,0.304384,-0.16550412175015858,0.21186108958250105,0.04784224139062793
W,55,25,Vertical,0.65,0.297808,-0.15303318537307134,0.18614907974979802,0.03417692499578308
W,55,30,Vertical,0.63752,0.289589,-0.14056224899598407,0.16043706991709503,0.020511608600938234
W,55,35,Vertical,0.62916,0.281644,-0.13295286408793078,0.1398136405270202,0.007080595169924923
W,55,40,Vertical,0.63752,0.274521,-0.12534347917987748,0.11919021113694536,-0.006350418261088387
W,55,45,Vertical,0.60418,0.266849,-0.1177340942718242,0.09856678174687053,-0.019781431692101697
W,60,5,Eggcrate,0.70832,0.305205,-0.13647572747128853,0.31094162223944494,0.18005576814509816
W,60,10,Eggcrate,0.7,0.287671,-0.10956105122243351,0.22611156125476545,0.12028477909371203
W,60,15,Eggcrate,0.75,0.230685,-0.08264637497357846,0.14128150027008599,0.060513790042325905
W,60,20,Eggcrate,0.725,0.212877,-0.06453885718311833,0.08690952895402268,0.023087426313232864
W,60,25,Eggcrate,0.69584,0.200274,-0.046431339392658214,0.032537557637959375,-0.014338937415860176
W,60,30,Eggcrate,0.71248,0.143836,-0.028323821602198082,-0.021834413678103928,-0.05176530114495323
W,60,35,Eggcrate,0.70416,0.124932,-0.018248432325794314,-0.057980459851100244,-0.07867125981269887
W,60,40,Eggcrate,0.65832,0.110959,-0.008173043049390545,-0.09412650602409656,-0.1055772184804445
W,60,45,Eggcrate,0.62918,0.072055,0.0019023462270132245,-0.13027255219709288,-0.13248317714819013
W,60,5,Horizontal,0.71668,0.309041,-0.15373775804974263,0.34542409403696644,0.19782795092968802
W,60,10,Horizontal,0.74168,0.290959,-0.1440851123793417,0.29507650484980846,0.15582914466289172
W,60,15,Horizontal,0.79168,0.230685,-0.13443246670894077,0.2447289156626505,0.11383033839609542
W,60,20,Horizontal,0.80832,0.230685,-0.12661170999788607,0.2038123253246904,0.07967411689496065
W,60,25,Horizontal,0.79584,0.225479,-0.11879095328683137,0.1628957349867303,0.04551789539382588
W,60,30,Horizontal,0.82916,0.172603,-0.11097019657577667,0.12197914464877019,0.011361673892691106
W,60,35,Horizontal,0.80832,0.161918,-0.10427675614739647,0.08776578047081082,-0.017039986022616443
W,60,40,Horizontal,0.82084,0.148767,-0.09758331571901628,0.05355241629285146,-0.045441645937924
W,60,45,Horizontal,0.825,0.112329,-0.09088987529063608,0.019339052114892095,-0.07384330585323155
W,60,0,No Shade,0.7,0.323836,-0.16339040372014357,0.3957716832241244,0.2398267571964843
W,60,5,Vertical,0.68752,0.32,-0.1445078559853447,0.353644108598135,0.21583696149452972
W,60,10,Vertical,0.68752,0.315616,-0.12562530825054583,0.3115165339721455,0.19184716579257516
W,60,15,Vertical,0.69168,0.305479,-0.10674276051574695,0.2693889593461561,0.16785737009062057
W,60,20,Vertical,0.69168,0.299452,-0.09265130698231504,0.2400806931429416,0.15215301195450043
W,60,25,Vertical,0.675,0.293425,-0.07855985344888314,0.21077242693972706,0.1364486538183803
W,60,30,Vertical,0.68752,0.279726,-0.06446839991545122,0.18146416073651256,0.12074429568226018
W,60,35,Vertical,0.67916,0.276438,-0.05587261326005777,0.15764813640526967,0.10503640280315164
W,60,40,Vertical,0.65416,0.272329,-0.04727682660466431,0.1338321120740268,0.08932850992404309
W,60,45,Vertical,0.66668,0.258082,-0.03868103994927085,0.11001608774278392,0.07362061704493456
W,65,5,Eggcrate,0.74168,0.303562,-0.08461917846825892,0.3679068124349249,0.2923641472028571
W,65,10,Eggcrate,0.73752,0.276438,-0.05573169872472335,0.28022665711579237,0.2316877589830443
W,65,15,Eggcrate,0.74168,0.230685,-0.02684421898118777,0.1925465017966598,0.1710113707632315
W,65,20,Eggcrate,0.75,0.212877,-0.006975269499048642,0.13392996939023105,0.1310223183672313
W,65,25,Eggcrate,0.75416,0.17589,0.012893679983090486,0.07531343698380227,0.0910332659712311
W,65,30,Eggcrate,0.74168,0.138356,0.032762629465229606,0.0166969045773735,0.05104421357523091
W,65,35,Eggcrate,0.69168,0.123562,0.04438807863031092,-0.02393834597649877,0.021104940459779193
W,65,40,Eggcrate,0.68332,0.093151,0.05601352779539223,-0.06457359653037104,-0.008834332655672524
W,65,45,Eggcrate,0.65,0.06,0.06763897696047354,-0.10520884708424331,-0.03877360577112424
W,65,5,Horizontal,0.75416,0.303562,-0.10300852532938766,0.4008113350086507,0.30734438798954955
W,65,10,Horizontal,0.76668,0.281644,-0.09251039244698081,0.34603570226324387,0.2616482405564292
W,65,15,Horizontal,0.84584,0.230685,-0.08201225956457397,0.2912600695178371,0.21595209312330887
W,65,20,Horizontal,0.81668,0.230685,-0.07341647290918056,0.24700409826440223,0.1791493590501031
W,65,25,Horizontal,0.83752,0.199726,-0.06482068625378715,0.2027481270109673,0.14234662497689735
W,65,30,Horizontal,0.84168,0.168219,-0.056224899598393725,0.1584921557575324,0.10554389090369158
W,65,35,Horizontal,0.84168,0.16,-0.048967801028676275,0.12173450135825893,0.07509813961426785
W,65,40,Horizontal,0.83752,0.12411,-0.041710702458958825,0.08497684695898547,0.04465238832484412
W,65,45,Horizontal,0.84584,0.099726,-0.034453603889241374,0.04821919255971202,0.014206637035420383
W,65,0,No Shade,0.725,0.323836,-0.1135066582117945,0.45558696775405744,0.3530405354226699
W,65,5,Vertical,0.71248,0.323836,-0.09349679419432111,0.4155266289328857,0.33234764500273223
W,65,10,Vertical,0.69168,0.319452,-0.07348693017684771,0.37546629011171406,0.3116547545827946
W,65,15,Vertical,0.68332,0.319452,-0.05347706615937432,0.33540595129054235,0.29096186416285696
W,65,20,Vertical,0.67916,0.319452,-0.03811738180793352,0.3056328628353572,0.2760866557392615
W,65,25,Vertical,0.65416,0.319452,-0.02275769745649272,0.275859774380172,0.2612114473156661
W,65,30,Vertical,0.625,0.319452,-0.007398013105051911,0.24608668592498686,0.24633623889207062
W,65,35,Vertical,0.62082,0.319452,0.0023955471006833267,0.21863770872965568,0.22811514374789832
W,65,40,Vertical,0.60414,0.319452,0.012189107306418565,0.19118873153432447,0.20989404860372604
W,65,45,Vertical,0.59582,0.318904,0.021982667512153806,0.1637397543389933,0.19167295345955374
