id,displayName,primaryTypeDisplayName,primaryType,types,rating,userRatingCount,location,shortFormattedAddress,priceRange,priceLevel,googleMapsUri,websiteUri,businessStatus,summaryType,takeaway
ChIJ38ZRywcFdkgRTp7XFUJXV0A,Zheng Kitchen,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,2.0,"{'latitude': 51.4754715, 'longitude': -0.15137409999999998}","60 Battersea Park Rd, London",,,https://maps.google.com/?cid=4636270282747125326&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Restaurant,Dine-In
ChIJk75jq7cFdkgRlD1vDuIb3mk,Fatchoy canteen（Battersea）,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.4745685, 'longitude': -0.1530059}","279 Battersea Park Rd, London",,,https://maps.google.com/?cid=7628565476530929044&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://olizltd.co.uk/fatchoycanteen/,OPERATIONAL,Restaurant,Dine-In
ChIJa3G-bn4FdkgRJw_FbJ8iwgM,"Skewers and Karahi Corner Battersea, London",Asian Restaurant,asian_restaurant,"['asian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,14.0,"{'latitude': 51.4745685, 'longitude': -0.1530059}","279 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=270816995715649319&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://skewerskarahi.co.uk/,OPERATIONAL,Asian (Other),Dine-In
ChIJPf-zRgEFdkgRjN05hcwo1ws,Pho Ta Battersea,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,454.0,"{'latitude': 51.477267, 'longitude': -0.1460226}","151 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_INEXPENSIVE,https://maps.google.com/?cid=853195513283599756&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.ubereats.com/gb/store/pho-ta/Kqu00B2PRauNNnruSPdSXw?srsltid=AfmBOoq_Eeod8Kp3HjVIh8K5ayHE-rVqMr1bC_H4f3PwbHoiFAQvF7i7,OPERATIONAL,Vietnamese,Takeaway Only
ChIJmxJQmf0EdkgRJCFCY_eUUjI,Avli of Battersea,Greek Restaurant,greek_restaurant,"['greek_restaurant', 'mediterranean_restaurant', 'wine_bar', 'breakfast_restaurant', 'brunch_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,448.0,"{'latitude': 51.4770244, 'longitude': -0.14649879999999998}","161 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=3626124440229781796&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,European,Dine-In
ChIJ_64DCgAFdkgR_fETfzSvC-s,Duck & Rice,Chinese Restaurant,chinese_restaurant,"['chinese_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.1,21.0,"{'latitude': 51.479169999999996, 'longitude': -0.1436374}","Electric Boulevard, 44 Electric Blvd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '70'}}",,https://maps.google.com/?cid=16936823463662055933&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://theduckandrice.com/,OPERATIONAL,Chinese,Dine-In
ChIJyQ7AUNAFdkgRV7ttMvno53M,The Greek Spot,Greek Restaurant,greek_restaurant,"['greek_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.3,6.0,"{'latitude': 51.477004199999996, 'longitude': -0.1464868}","161 Battersea Park Rd, London",,,https://maps.google.com/?cid=8351900190972427095&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,European,Dine-In
ChIJuROZxXgFdkgRWxD-_bpxi5k,Brekkie Cafe & Restaurant,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",4.9,207.0,"{'latitude': 51.477167699999995, 'longitude': -0.1460309}","153 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=11064061957504897115&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Cafe & Coffee,Dine-In
ChIJR-AIxz4FdkgRx3j_Y2dKZds,Matteo's Cucina italiana Battersea,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.9,24.0,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Lindford Street Business Estate, 76 Stewart's Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=15809123874873768135&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://matteoscucinaitaliana.com/,OPERATIONAL,European,Dine-In
ChIJ104I_GUFdkgRng6jf4Dk4kE,Backstreet Burgers,Fast Food Restaurant,fast_food_restaurant,"['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,3.0,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Pod 20, Lindford Street Business Estate, 76 Stewart's Rd, London",,,https://maps.google.com/?cid=4747608197750263454&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Fast Food,Dine-In
ChIJfWV6zaAFdkgRshRLJs9hc5E,Shokunin Art Sushi Delivery,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'meal_delivery', 'food_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,44.0,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Unit 33, 1st floor, Lindford Street Business Estate, 76 Stewart's Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=10480828300149855410&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://shokunin-artsushi.com/,CLOSED_TEMPORARILY,Japanese,Takeaway Only
ChIJvxyFwTMFdkgR9iUDJkH6pjE,Bao Yum,Asian Fusion Restaurant,asian_fusion_restaurant,"['asian_fusion_restaurant', 'asian_restaurant', 'fusion_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",3.9,77.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=3577822111709996534&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.baoyum.com/,OPERATIONAL,Asian (Other),Dine-In
ChIJ05Yvk-oFdkgRotEtIlcoHoI,Zoe Food,Greek Restaurant,greek_restaurant,"['greek_restaurant', 'mediterranean_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,28.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9375975828932645282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://zoefood.co.uk/,OPERATIONAL,European,Dine-In
ChIJb6X2eQAFdkgRr_Vg4LkcXiE,Lucky Chicken,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Kitchen 17, Lindford Street Business Estate, 76 Stewart's Rd, London",,,https://maps.google.com/?cid=2404390835721401775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Fast Food,Takeaway Only
ChIJS6MJFrgFdkgRAVBofiU7pqs,Afro Cabbana,African Restaurant,african_restaurant,"['african_restaurant', 'catering_service', 'meal_delivery', 'food_delivery', 'restaurant', 'point_of_interest', 'service', 'food', 'establishment']",5.0,10.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London",,,https://maps.google.com/?cid=12368638458840240129&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.afrocabbana.com/,OPERATIONAL,African,Dine-In
ChIJwYtCF8AFdkgRDYyZ6Fk8C7U,猫の丼 Neko no Donburi,Japanese Restaurant,japanese_restaurant,"['japanese_restaurant', 'catering_service', 'food_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'service', 'food', 'establishment']",5.0,5.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Unit K12, Lindford Street Business Estate, 76 Stewart's Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=13045587102460906509&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Japanese,Dine-In
ChIJm0SleF4FdkgRiJ7FIO5NgZE,JAPANESE YAMA SUSHI,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,1.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London",,,https://maps.google.com/?cid=10484747092642602632&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://japaneseyamasushi.com/,CLOSED_TEMPORARILY,Japanese,Takeaway Only
ChIJgwv8Xz0FdkgROlvs90-syok,Panzer8,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.8,19.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9928937787953535802&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.panzer8.co.uk/,OPERATIONAL,Takeout,Takeaway Only
ChIJ1XBtbysFdkgRVVNKlINSotw,Zen-G Kitchen,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",5.0,2.0,"{'latitude': 51.474875499999996, 'longitude': -0.1403854}","Lindford Street Business Estate, 76 Stewart's Rd, London",,,https://maps.google.com/?cid=15898360359653364565&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://zengkitchen.co.uk/,OPERATIONAL,Restaurant,Dine-In
ChIJ159kV-MFdkgRIhS8RRTyMm4,Pizza Detroit CitySlab,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,1.0,"{'latitude': 51.4755865, 'longitude': -0.14116389999999998}","Unit 44, 44 Stewart'S Road, Battersea, London",,,https://maps.google.com/?cid=7940675261890827298&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Pizza,Dine-In
ChIJWzB9NAAFdkgRg2qfdCC1yMI,POTAGE,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",4.5,68.0,"{'latitude': 51.4752386, 'longitude': -0.14213979999999998}","Unit 7, Lindford Street Business Estate, 2 Linford St, London",,,https://maps.google.com/?cid=14035667389700336259&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,CLOSED_TEMPORARILY,Restaurant,Dine-In
ChIJD9a7GEUFdkgRosqUhSPHabg,Archway Battersea,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.7,341.0,"{'latitude': 51.4774738, 'longitude': -0.14782489999999998}","Arch 65 Queen's Circus, London","{'startPrice': {'currencyCode': 'GBP', 'units': '40'}, 'endPrice': {'currencyCode': 'GBP', 'units': '90'}}",,https://maps.google.com/?cid=13288371130912262818&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://archwaybattersea.co.uk/,OPERATIONAL,European,Dine-In
ChIJGzzi5wYFdkgRwxMxaV4kFqI,Boqueria,Tapas Restaurant,tapas_restaurant,"['tapas_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.5,1057.0,"{'latitude': 51.476598, 'longitude': -0.1480356}","278 Queenstown Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=11679562671542309827&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://boqueriatapas.com/,OPERATIONAL,European,Dine-In
ChIJz4TbK6oFdkgRlU_Jh2FRsik,Monterre Restaurant & Bar - Battersea,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'brunch_restaurant', 'wine_bar', 'coffee_shop', 'cafe', 'cocktail_bar', 'bar', 'breakfast_restaurant', 'food_store', 'european_restaurant', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.8,160.0,"{'latitude': 51.4783207, 'longitude': -0.1467064}","12 Palmer Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '80'}}",,https://maps.google.com/?cid=3004553380741336981&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://monterre.co.uk/,OPERATIONAL,European,Dine-In
ChIJz4wuSwEFdkgRYPyrn426fyc,Mike's Kitchen,Restaurant,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,81.0,"{'latitude': 51.4769918, 'longitude': -0.14659840000000002}","165 Battersea Park Rd, Greater, London",,,https://maps.google.com/?cid=2846198606953446496&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,CLOSED_TEMPORARILY,Restaurant,Dine-In
ChIJnXlNFVkFdkgRsufXAHbi3mU,Noushe Joon,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,8.0,"{'latitude': 51.4774126, 'longitude': -0.1480689}","Arch 65 Queen's Circus, London",,,https://maps.google.com/?cid=7340553439108655026&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,CLOSED_TEMPORARILY,Takeout,Takeaway Only
ChIJuWN48KoFdkgR7nQ3EpYND7g,Big Taste Battersea,Restaurant,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.8,20.0,"{'latitude': 51.4765504, 'longitude': -0.14735869999999998}","V2, Railway Arches, Arch, Patcham Terrace, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=13262834365831279854&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Restaurant,Dine-In
ChIJvwxh1AQFdkgRgDwh48YTpk0,Slurp & Savour 鄂了嗦粉,Chinese Noodle Restaurant,chinese_noodle_restaurant,"['chinese_noodle_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.9,143.0,"{'latitude': 51.4766202, 'longitude': -0.14783949999999998}","14 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=5595181331989478528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Chinese,Dine-In
ChIJh5udrvgFdkgR99Km-3OsjF8,The Salad Project - Battersea,Salad Shop,salad_shop,"['salad_shop', 'health_food_store', 'health', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",4.7,243.0,"{'latitude': 51.4796101, 'longitude': -0.1444223}","Phase 3b, Electric Boulevard, Battersea Power Station, 48C, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=6885067544485876471&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.saladproject.co.uk/,OPERATIONAL,Vegetarian & Vegan,Dine-In
ChIJGWdASG4FdkgRcoyb2MriFgo,The Pig's Head,Gastropub,gastropub,"['gastropub', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,594.0,"{'latitude': 51.4656496, 'longitude': -0.14105869999999998}","87 Rectory Grove, London","{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '70'}}",,https://maps.google.com/?cid=727017750712257650&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.thepigshead.com/,OPERATIONAL,Bar & Pub,Dine-In
ChIJTWz4bgQFdkgRH-MuIn2pJ90,Cher Thai Eatery,Thai Restaurant,thai_restaurant,"['thai_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.8,689.0,"{'latitude': 51.466591099999995, 'longitude': -0.1423447}","22 North St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15935892161383293727&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.cherthailondon.co.uk/,OPERATIONAL,Thai,Dine-In
ChIJ_9enQMsFdkgRtaW01gBhV4I,Brorritos - Clapham,Mexican Restaurant,mexican_restaurant,"['mexican_restaurant', 'vegan_restaurant', 'halal_restaurant', 'vegetarian_restaurant', 'dessert_restaurant', 'taco_restaurant', 'meal_takeaway', 'burrito_restaurant', 'fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.9,317.0,"{'latitude': 51.465872499999996, 'longitude': -0.1417987}","13 North St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9392082204134516149&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.brorritos.co.uk/,OPERATIONAL,Latin American,Dine-In
ChIJHQGzXxMFdkgRGWl3bKP8JsY,China Garden (Clapham),Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.5,198.0,"{'latitude': 51.4658386, 'longitude': -0.14174119999999998}","11 North St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=14278377447454370073&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.chinagardenexpress.co.uk/clapham/?mtm_campaign=Business%20Profiles&mtm_kwd=Google%20Business,OPERATIONAL,Chinese,Takeaway Only
ChIJv7ljkKwFdkgRkT8NwgRI3Sk,Old Town Indian Restaurant,Indian Restaurant,indian_restaurant,"['indian_restaurant', 'chicken_restaurant', 'vegan_restaurant', 'vegetarian_restaurant', 'breakfast_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.5,78.0,"{'latitude': 51.4669397, 'longitude': -0.1426597}","36B North St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=3016646510680817553&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://oldtownindian.co.uk/,OPERATIONAL,South Asian,Dine-In
ChIJ9yoxgBQFdkgRrYyIrsAalOc,Old Town Tandoori Indian Restaurant and Takeaway,Takeout Restaurant,meal_takeaway,"['asian_restaurant', 'meal_takeaway', 'indian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.9,58.0,"{'latitude': 51.4669397, 'longitude': -0.1426597}","36b North St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=16686991934178757805&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://oldtowntakeaway.uk/,OPERATIONAL,South Asian,Takeaway Only
ChIJ5XDMExwFdkgRyoMR0infjOg,Marlowes Clapham,Hamburger Restaurant,hamburger_restaurant,"['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.4,11.0,"{'latitude': 51.466175799999995, 'longitude': -0.1421391}","29 North St, London",,,https://maps.google.com/?cid=16757013684249789386&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Burgers,Dine-In
ChIJR5Zi3m4FdkgRqquBEYp5Lws,Railway Kitchen - Clapham,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,1.0,"{'latitude': 51.466935899999996, 'longitude': -0.1426728}","36c North St, London",,,https://maps.google.com/?cid=805996492228766634&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://deliveroo.co.uk/menu/london/clapham/railway-kitchen-clapham,OPERATIONAL,Takeout,Takeaway Only
ChIJ7UzTGXwFdkgRV0q0Pu5pGko,Maiella Worth,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'coffee_shop', 'deli', 'bistro', 'liquor_store', 'cafe', 'food_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",4.8,429.0,"{'latitude': 51.466760199999996, 'longitude': -0.1478053}","789 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=5339696780176280151&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.maiellaworth.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13365231475119246692,OPERATIONAL,European,Dine-In
ChIJ_53h5boFdkgR3cyzJTnF3NI,Remedy Kitchen,Restaurant,restaurant,"['buffet_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.1,143.0,"{'latitude': 51.466698300000004, 'longitude': -0.1479105}","791-793 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=15194236092077559005&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.remedykitchen.co.uk/,OPERATIONAL,Buffet,Dine-In
ChIJi5jMRgAFdkgRn5EVdqgnC88,Tennessee Chicken (Battersea),Restaurant,restaurant,"['fast_food_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.2,22.0,"{'latitude': 51.4664881, 'longitude': -0.14855659999999998}","807 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=14919061795084013983&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.tennesseechicken.co.uk/battersea/?mtm_campaign=Business%20Profiles&mtm_kwd=Google%20Business,OPERATIONAL,Fast Food,Dine-In
ChIJzQJpuMUFdkgRi0_f5sYYmPc,willows,Restaurant,restaurant,"['restaurant', 'brunch_restaurant', 'wine_bar', 'bar', 'food', 'point_of_interest', 'establishment']",4.7,647.0,"{'latitude': 51.463404499999996, 'longitude': -0.1411175}","11 The Polygon, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=17841037166384205707&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://willowsclapham.com/,OPERATIONAL,Brunch & Breakfast,Dine-In
ChIJHdc2Rq0FdkgRNkQ9YeRS1ig,Trinity,Fine Dining Restaurant,fine_dining_restaurant,"['fine_dining_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.8,1035.0,"{'latitude': 51.4634942, 'longitude': -0.1414242}","4 The Polygon, London","{'startPrice': {'currencyCode': 'GBP', 'units': '100'}}",PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=2942630547370624054&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.trinityrestaurant.co.uk/,OPERATIONAL,Fine Dining,Dine-In
