id,displayName,primaryTypeDisplayName,primaryType,types,rating,userRatingCount,location,shortFormattedAddress,priceRange,priceLevel,googleMapsUri,websiteUri,businessStatus,summaryType,takeaway,wilson_score,wilson_quantile
ChIJXwOyeXIFdkgRErRzmZrUBJE,Popeyes Louisiana Chicken,Chicken Restaurant,chicken_restaurant,"['chicken_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,2650.0,"{'latitude': 51.4626617, 'longitude': -0.1361444}","152 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=10449710795870942226&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://popeyesuk.com/restaurants/clapham,OPERATIONAL,Fast Food,Dine-In,0.9683326836835708,1.0
ChIJ0x8b0F8FdkgR6_BkIm53B6c,Slab City Pizza,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.9,403.0,"{'latitude': 51.461858899999996, 'longitude': -0.1389673}","8 The Pavement, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=12035719844078088427&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.slabcitypizza.co.uk/,OPERATIONAL,Pizza,Dine-In,0.9546946465601956,0.9942857142857143
ChIJL8g3OwAFdkgRVYmXaDlyWDg,Mate’s Clapham Restaurant,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",4.9,341.0,"{'latitude': 51.453897299999994, 'longitude': -0.1462055}","3 Clapham Common South Side, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '60'}}",,https://maps.google.com/?cid=4060120654967966037&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://matesbooking.com/guest,OPERATIONAL,Restaurant,Dine-In,0.9524011010874913,0.9885714285714285
ChIJ_9enQMsFdkgRtaW01gBhV4I,Brorritos - Clapham,Mexican Restaurant,mexican_restaurant,"['mexican_restaurant', 'vegan_restaurant', 'halal_restaurant', 'vegetarian_restaurant', 'dessert_restaurant', 'taco_restaurant', 'meal_takeaway', 'burrito_restaurant', 'fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.9,317.0,"{'latitude': 51.465872499999996, 'longitude': -0.1417987}","13 North St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9392082204134516149&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.brorritos.co.uk/,OPERATIONAL,Latin American,Dine-In,0.9513070001231066,0.9828571428571429
ChIJuROZxXgFdkgRWxD-_bpxi5k,Brekkie Cafe & Restaurant,Restaurant,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",4.9,207.0,"{'latitude': 51.477167699999995, 'longitude': -0.1460309}","153 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=11064061957504897115&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Cafe & Coffee,Dine-In,0.9435632731251649,0.9771428571428571
ChIJfQZYnIEFdkgR_H9607xKO18,Berry & Maple,Brunch Restaurant,brunch_restaurant,"['brunch_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,199.0,"{'latitude': 51.4539201, 'longitude': -0.1461804}","2 Cavendish Parade, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=6862160632091410428&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://berryandmaple.co.uk/,OPERATIONAL,Brunch & Breakfast,Dine-In,0.9427110155442728,0.9714285714285714
ChIJHdc2Rq0FdkgRNkQ9YeRS1ig,Trinity,Fine Dining Restaurant,fine_dining_restaurant,"['fine_dining_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.8,1035.0,"{'latitude': 51.4634942, 'longitude': -0.1414242}","4 The Polygon, London","{'startPrice': {'currencyCode': 'GBP', 'units': '100'}}",PRICE_LEVEL_VERY_EXPENSIVE,https://maps.google.com/?cid=2942630547370624054&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.trinityrestaurant.co.uk/,OPERATIONAL,Fine Dining,Dine-In,0.9349784264239455,0.9657142857142857
ChIJvwxh1AQFdkgRgDwh48YTpk0,Slurp & Savour 鄂了嗦粉,Chinese Noodle Restaurant,chinese_noodle_restaurant,"['chinese_noodle_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.9,143.0,"{'latitude': 51.4766202, 'longitude': -0.14783949999999998}","14 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=5595181331989478528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,Chinese,Dine-In,0.9344288166783914,0.96
ChIJO2qIi44FdkgRW3MeEaxNqns,Red Vine Restaurant & Cocktail Lounge & Late Bar 🍸✨,Restaurant,restaurant,"['pizza_restaurant', 'cocktail_bar', 'japanese_curry_restaurant', 'japanese_restaurant', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",4.8,767.0,"{'latitude': 51.4615284, 'longitude': -0.13805199999999998}","9 Clapham Common South Side, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=8911020214122869595&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.redvinerestaurant.com/,OPERATIONAL,Pizza,Dine-In,0.9322089675559154,0.9542857142857143
ChIJTWz4bgQFdkgRH-MuIn2pJ90,Cher Thai Eatery,Thai Restaurant,thai_restaurant,"['thai_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.8,689.0,"{'latitude': 51.466591099999995, 'longitude': -0.1423447}","22 North St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15935892161383293727&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.cherthailondon.co.uk/,OPERATIONAL,Thai,Dine-In,0.9310854161048359,0.9485714285714286
ChIJ_8cEL6AFdkgRd3c0BNuHt-I,Tonkotsu Clapham,Restaurant,restaurant,"['restaurant', 'ramen_restaurant', 'japanese_restaurant', 'point_of_interest', 'food', 'establishment']",4.8,581.0,"{'latitude': 51.462185899999994, 'longitude': -0.1365298}","153 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=16336675548047898487&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://tonkotsu.co.uk/locations/clapham/?keyword?utm_source=google,OPERATIONAL,Japanese,Dine-In,0.9291347263180235,0.9428571428571428
ChIJc83XyhIFdkgREt7-kN4nf4c,"BOBO & WILD - Clapham ""Coffee, Brunch & Bakery""",Brunch Restaurant,brunch_restaurant,"['brunch_restaurant', 'coffee_shop', 'coffee_roastery', 'sandwich_shop', 'cocktail_bar', 'cafe', 'breakfast_restaurant', 'bar', 'bakery', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",4.8,529.0,"{'latitude': 51.4610452, 'longitude': -0.1386268}","18 Clapham Common South Side, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9763566354031369746&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.boboandwild.co.uk/,OPERATIONAL,Brunch & Breakfast,Dine-In,0.927967790374663,0.9371428571428572
ChIJ7UzTGXwFdkgRV0q0Pu5pGko,Maiella Worth,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'coffee_shop', 'deli', 'bistro', 'liquor_store', 'cafe', 'food_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",4.8,429.0,"{'latitude': 51.466760199999996, 'longitude': -0.1478053}","789 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=5339696780176280151&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.maiellaworth.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13365231475119246692,OPERATIONAL,European,Dine-In,0.9250889445304359,0.9314285714285714
ChIJjQyBfWUFdkgRfUMZPUsg2jY,Rudy's Pizza Napoletana - Clapham Common,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.8,344.0,"{'latitude': 51.4618724, 'longitude': -0.1395915}","15 The Pavement, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=3952507130490733437&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.rudyspizza.co.uk/location/clapham-common/,OPERATIONAL,Pizza,Dine-In,0.9215931190864923,0.9257142857142857
ChIJMUawbgAFdkgRU-z-PdGJ3II,MAAI By Nikita,British Restaurant,british_restaurant,"['fine_dining_restaurant', 'cocktail_bar', 'bar', 'british_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",5.0,43.0,"{'latitude': 51.4540216, 'longitude': -0.1404851}","Newtons Restaurant, 33-35 Abbeville Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '70'}, 'endPrice': {'currencyCode': 'GBP', 'units': '80'}}",,https://maps.google.com/?cid=9429563251588262995&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://restaurantmaai.com/,OPERATIONAL,European,Dine-In,0.9179874299767727,0.92
ChIJE34OxkMFdkgRlWsdheGKvTs,Wingstop Clapham,Chicken Wings Restaurant,chicken_wings_restaurant,"['chicken_wings_restaurant', 'chicken_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,1082.0,"{'latitude': 51.462095299999994, 'longitude': -0.1372441}","169 Clapham High St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=4304749520041634709&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.wingstop.co.uk/?y_source=1_MTA0NTA2NDA0MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,OPERATIONAL,Fast Food,Dine-In,0.9077578180517902,0.9142857142857143
ChIJz4TbK6oFdkgRlU_Jh2FRsik,Monterre Restaurant & Bar - Battersea,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'brunch_restaurant', 'wine_bar', 'coffee_shop', 'cafe', 'cocktail_bar', 'bar', 'breakfast_restaurant', 'food_store', 'european_restaurant', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.8,160.0,"{'latitude': 51.4783207, 'longitude': -0.1467064}","12 Palmer Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '30'}, 'endPrice': {'currencyCode': 'GBP', 'units': '80'}}",,https://maps.google.com/?cid=3004553380741336981&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://monterre.co.uk/,OPERATIONAL,European,Dine-In,0.904447957015184,0.9085714285714286
ChIJU6W_7gYFdkgRiMCY4yAUMRo,San Gennaro,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'pizza_delivery', 'meal_delivery', 'food_delivery', 'italian_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'service', 'food', 'establishment']",4.7,743.0,"{'latitude': 51.476388899999996, 'longitude': -0.1486111}","22 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=1887311850334896264&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.sangennaro.co.uk/,OPERATIONAL,Pizza,Dine-In,0.9037973191553521,0.9028571428571428
ChIJ-eAvAU8EdkgR95hTlE28U8w,Knife,Steak House,steak_house,"['steak_house', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,722.0,"{'latitude': 51.459559999999996, 'longitude': -0.131556}","160 Clapham Park Rd, London",,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=14723318648191293687&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://kniferestaurant.co.uk/,OPERATIONAL,Steakhouse & BBQ,Dine-In,0.9034572517959973,0.8971428571428571
ChIJ8STD7OoFdkgR9IyRF284hc0,Selekt Chicken - Nine Elms,Restaurant,restaurant,"['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,659.0,"{'latitude': 51.4746038, 'longitude': -0.1324822}","252 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '1'}, 'endPrice': {'currencyCode': 'GBP', 'units': '10'}}",,https://maps.google.com/?cid=14809304999465684212&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.selektchicken.com/,OPERATIONAL,Fast Food,Dine-In,0.9023343585293866,0.8914285714285715
ChIJzQJpuMUFdkgRi0_f5sYYmPc,willows,Restaurant,restaurant,"['restaurant', 'brunch_restaurant', 'wine_bar', 'bar', 'food', 'point_of_interest', 'establishment']",4.7,647.0,"{'latitude': 51.463404499999996, 'longitude': -0.1411175}","11 The Polygon, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=17841037166384205707&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://willowsclapham.com/,OPERATIONAL,Brunch & Breakfast,Dine-In,0.9021007572500813,0.8857142857142857
ChIJ00NAnp0FdkgRytyoXyNd9X8,Naked Rabbit,Brunch Restaurant,brunch_restaurant,"['brunch_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,61.0,"{'latitude': 51.4607919, 'longitude': -0.1390537}","25 Clapham Common South Side, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=9220378218621099210&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://nakedrabbit.co.uk/,OPERATIONAL,Brunch & Breakfast,Dine-In,0.8995709749513726,0.88
ChIJgeDXLGAFdkgRefjTt6Jjemw,Common Pizza,Pizza Restaurant,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,512.0,"{'latitude': 51.460784499999995, 'longitude': -0.1432803}","10 Rookery Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=7816669653774891129&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://commonpizza.co.uk/,OPERATIONAL,Pizza,Dine-In,0.8988856166381073,0.8742857142857143
ChIJmxJQmf0EdkgRJCFCY_eUUjI,Avli of Battersea,Greek Restaurant,greek_restaurant,"['greek_restaurant', 'mediterranean_restaurant', 'wine_bar', 'breakfast_restaurant', 'brunch_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,448.0,"{'latitude': 51.4770244, 'longitude': -0.14649879999999998}","161 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=3626124440229781796&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,OPERATIONAL,European,Dine-In,0.8968328036544727,0.8685714285714285
ChIJ9yoxgBQFdkgRrYyIrsAalOc,Old Town Tandoori Indian Restaurant and Takeaway,Takeout Restaurant,meal_takeaway,"['asian_restaurant', 'meal_takeaway', 'indian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.9,58.0,"{'latitude': 51.4669397, 'longitude': -0.1426597}","36b North St, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=16686991934178757805&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://oldtowntakeaway.uk/,OPERATIONAL,South Asian,Takeaway Only,0.8966581994756208,0.8628571428571429
ChIJlURGVFYFdkgRU2hdZLDdSvs,Brew & Barrel,Brunch Restaurant,brunch_restaurant,"['brunch_restaurant', 'cocktail_bar', 'coffee_shop', 'cafe', 'bar', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.7,410.0,"{'latitude': 51.463973599999996, 'longitude': -0.1418398}","36A Old Town, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=18107529001464326227&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.brewandbarrelsw4.com/,OPERATIONAL,Brunch & Breakfast,Dine-In,0.8953729727912794,0.8571428571428571
ChIJD9a7GEUFdkgRosqUhSPHabg,Archway Battersea,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.7,341.0,"{'latitude': 51.4774738, 'longitude': -0.14782489999999998}","Arch 65 Queen's Circus, London","{'startPrice': {'currencyCode': 'GBP', 'units': '40'}, 'endPrice': {'currencyCode': 'GBP', 'units': '90'}}",,https://maps.google.com/?cid=13288371130912262818&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://archwaybattersea.co.uk/,OPERATIONAL,European,Dine-In,0.8920649463885982,0.8514285714285714
ChIJCdydQTwFdkgRLRWkVchU7NQ,Megan's Clapham Old Town Restaurant (Clapham),Mediterranean Restaurant,mediterranean_restaurant,"['mediterranean_restaurant', 'breakfast_restaurant', 'cafe', 'brunch_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",4.6,4270.0,"{'latitude': 51.4634095, 'longitude': -0.1407742}","55-57 The Pavement, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=15342731249951446317&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://megans.co.uk/locations/megans-clapham/,OPERATIONAL,Brunch & Breakfast,Dine-In,0.8906389556748958,0.8457142857142858
ChIJSQ6TFGQFdkgRkSA7jXxkoV4,Sweetsmile bakery and patisserie,Brunch Restaurant,brunch_restaurant,"['brunch_restaurant', 'cake_shop', 'cocktail_bar', 'coffee_shop', 'pastry_shop', 'cafe', 'breakfast_restaurant', 'bakery', 'dessert_shop', 'confectionery', 'wholesaler', 'bar', 'food_store', 'restaurant', 'food', 'point_of_interest', 'manufacturer', 'store', 'establishment']",4.7,310.0,"{'latitude': 51.4660462, 'longitude': -0.15213649999999998}","31 Lavender Hill, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=6818841796923826321&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.ssmile.co.uk/about,OPERATIONAL,Brunch & Breakfast,Dine-In,0.8901961894649353,0.84
ChIJq6rmBE4EdkgRBX4mWfkucsU,Crispin at Studio Voltaire,Restaurant,restaurant,"['restaurant', 'british_restaurant', 'point_of_interest', 'food', 'establishment']",4.7,304.0,"{'latitude': 51.4621062, 'longitude': -0.1346606}","1a Nelsons Row, London","{'startPrice': {'currencyCode': 'GBP', 'units': '40'}, 'endPrice': {'currencyCode': 'GBP', 'units': '90'}}",,https://maps.google.com/?cid=14227485821294247429&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.crispinlondon.com/studio-voltaire,OPERATIONAL,European,Dine-In,0.8897987170191368,0.8342857142857143
ChIJ53uDd0wPdkgRWuSvUg6005k,En Root Clapham,Vegan Restaurant,vegan_restaurant,"['vegan_restaurant', 'vegetarian_restaurant', 'catering_service', 'food_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'supplier', 'service', 'food_store', 'food', 'store', 'establishment']",4.7,301.0,"{'latitude': 51.4598709, 'longitude': -0.1295988}","5, Ascot Parade, Clapham Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=11084401081498723418&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.enrootldn.co.uk/,OPERATIONAL,Vegetarian & Vegan,Dine-In,0.889595117366378,0.8285714285714286
ChIJh5udrvgFdkgR99Km-3OsjF8,The Salad Project - Battersea,Salad Shop,salad_shop,"['salad_shop', 'health_food_store', 'health', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",4.7,243.0,"{'latitude': 51.4796101, 'longitude': -0.1444223}","Phase 3b, Electric Boulevard, Battersea Power Station, 48C, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=6885067544485876471&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.saladproject.co.uk/,OPERATIONAL,Vegetarian & Vegan,Dine-In,0.8848680653131279,0.8228571428571428
ChIJBWhsNWwFdkgRnW9yO4Z4XP8,Com Com Restaurant,Vietnamese Restaurant,vietnamese_restaurant,"['vietnamese_restaurant', 'asian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.7,232.0,"{'latitude': 51.4758126, 'longitude': -0.1490483}","183-185 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '10'}, 'endPrice': {'currencyCode': 'GBP', 'units': '20'}}",,https://maps.google.com/?cid=18400714695447310237&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://comcomrestaurant.xyz/,OPERATIONAL,Vietnamese,Dine-In,0.8837556900056182,0.8171428571428572
ChIJfWV6zaAFdkgRshRLJs9hc5E,Shokunin Art Sushi Delivery,Takeout Restaurant,meal_takeaway,"['meal_takeaway', 'meal_delivery', 'food_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.9,44.0,"{'latitude': 51.4748321, 'longitude': -0.14040909999999998}","Unit 33, 1st floor, Lindford Street Business Estate, 76 Stewart's Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=10480828300149855410&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://shokunin-artsushi.com/,CLOSED_TEMPORARILY,Japanese,Takeaway Only,0.8784454507492061,0.8114285714285714
ChIJV8z7MbIFdkgRBvuAh7AVadM,Paradise cove Battersea,Caribbean Restaurant,caribbean_restaurant,"['caribbean_restaurant', 'brewery', 'wine_bar', 'pub', 'cafe', 'vegan_restaurant', 'vegetarian_restaurant', 'manufacturer', 'bar', 'restaurant', 'point_of_interest', 'food', 'service', 'establishment']",4.6,862.0,"{'latitude': 51.470769399999995, 'longitude': -0.1378883}","515 Wandsworth Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",,https://maps.google.com/?cid=15233731062489217798&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://www.paradisecovebattersea.com/,OPERATIONAL,Latin American,Dine-In,0.8781637284688315,0.8057142857142857
ChIJ1-xMtQcFdkgR-3MneAs9AXU,Angoletto Trattoria Italiana,Italian Restaurant,italian_restaurant,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",4.6,754.0,"{'latitude': 51.4755782, 'longitude': -0.1509872}","50 Battersea Park Rd, London","{'startPrice': {'currencyCode': 'GBP', 'units': '20'}, 'endPrice': {'currencyCode': 'GBP', 'units': '30'}}",PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=8431087096884065275&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,http://angoletto.co.uk/,OPERATIONAL,European,Dine-In,0.87651696595701,0.8
